t_s,dt_s,yaw,yaw_unwrapped_deg,vgx,vgy,vxy,vx_world_m_s,vy_world_m_s,h,tof,h_fused,x_m,y_m,step_dist_m,dist_2d_m
8.97141695022583,0.1025838851928711,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
9.074706077575684,0.10328912734985352,-83,-83.0,0,0,0.0,0.0,0.0,60,80,72.0,0.0,0.0,0.0,0.0
9.178099870681763,0.1033937931060791,-83,-83.0,0,0,0.0,0.0,0.0,60,80,72.0,0.0,0.0,0.0,0.0
9.278923034667969,0.10082316398620605,-83,-83.0,0,0,0.0,0.0,0.0,60,80,72.0,0.0,0.0,0.0,0.0
9.380692958831787,0.10176992416381836,-83,-83.0,0,0,0.0,0.0,0.0,60,80,72.0,0.0,0.0,0.0,0.0
9.485278129577637,0.10458517074584961,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
9.588913202285767,0.10363507270812988,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
9.692065000534058,0.10315179824829102,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
9.795337915420532,0.10327291488647461,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
9.900797128677368,0.10545921325683594,-83,-83.0,0,0,0.0,0.0,0.0,60,81,72.6,0.0,0.0,0.0,0.0
10.006221055984497,0.1054239273071289,-83,-83.0,0,0,0.0,0.0,0.0,60,82,73.19999999999999,0.0,0.0,0.0,0.0
10.11154818534851,0.10532712936401367,-83,-83.0,0,0,0.0,0.0,0.0,60,82,73.19999999999999,0.0,0.0,0.0,0.0
10.216877937316895,0.10532975196838379,-83,-83.0,0,0,0.0,0.0,0.0,70,82,77.19999999999999,0.0,0.0,0.0,0.0
10.318701982498169,0.10182404518127441,-83,-83.0,0,0,0.0,0.0,0.0,70,82,77.19999999999999,0.0,0.0,0.0,0.0
10.41947889328003,0.10077691078186035,-83,-83.0,0,0,0.0,0.0,0.0,70,82,77.19999999999999,0.0,0.0,0.0,0.0
10.521013975143433,0.10153508186340332,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
10.622767925262451,0.10175395011901855,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
10.728125810623169,0.10535788536071777,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
10.830291986465454,0.10216617584228516,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
10.932115077972412,0.10182309150695801,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.034387826919556,0.10227274894714355,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.137356042861938,0.10296821594238281,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.239914894104004,0.10255885124206543,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.345020055770874,0.10510516166687012,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.449363946914673,0.10434389114379883,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.55492091178894,0.10555696487426758,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.660233974456787,0.10531306266784668,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.76357126235962,0.10333728790283203,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.868134021759033,0.10456275939941406,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
11.97061800956726,0.10248398780822754,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
12.076059103012085,0.10544109344482422,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.17634105682373,0.10028195381164551,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.28092622756958,0.10458517074584961,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.385615110397339,0.10468888282775879,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.48993706703186,0.10432195663452148,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.595268964767456,0.1053318977355957,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.700125932693481,0.10485696792602539,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.800981044769287,0.10085511207580566,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
12.903592109680176,0.10261106491088867,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
13.003979921340942,0.1003878116607666,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
13.106493949890137,0.10251402854919434,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
13.21130895614624,0.10481500625610352,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
13.312087059020996,0.10077810287475586,-83,-83.0,0,0,0.0,0.0,0.0,70,83,77.8,0.0,0.0,0.0,0.0
13.417346954345703,0.10525989532470703,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
13.518548011779785,0.10120105743408203,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
13.62394118309021,0.1053931713104248,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
13.727072954177856,0.10313177108764648,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
13.827645063400269,0.10057210922241211,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
13.929192066192627,0.1015470027923584,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
14.031883955001831,0.1026918888092041,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
14.133976936340332,0.10209298133850098,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
14.239411115646362,0.10543417930603027,-83,-83.0,0,0,0.0,0.0,0.0,70,84,78.4,0.0,0.0,0.0,0.0
14.342287063598633,0.10287594795227051,-83,-83.0,0,0,0.0,0.0,0.0,70,85,79.0,0.0,0.0,0.0,0.0
14.444650888442993,0.10236382484436035,-83,-83.0,0,1,1.0,0.002481365379103305,0.0003046733585128687,70,85,79.0,0.00025400205104139054,3.1187530305554296e-05,0.00025590956211090087,0.00025590956211090087
14.548386096954346,0.10373520851135254,-83,-83.0,0,1,1.0,0.004342389413430784,0.0005331783773975203,70,85,79.0,0.0007044607222811228,8.649690045863068e-05,0.0004538415372371673,0.0007097510993480682
14.653818130493164,0.10543203353881836,-83,-83.0,0,4,4.0,0.013182253576486308,0.001618577217099615,70,85,79.0,0.0020942925234744354,0.00025714678789704457,0.0014002691954374312,0.0021100202947854996
14.755205154418945,0.10138702392578125,-83,-83.0,0,5,5.0,0.022293517077881256,0.002737299705389055,70,85,79.0,0.004354565872839396,0.0005346734586193587,0.0022772476077079773,0.004387267902493477
14.86057424545288,0.10536909103393555,-83,-83.0,0,6,6.0,0.031608330083030774,0.003881014930119003,70,85,79.0,0.007685106882788948,0.0009436124740951309,0.003355552791617811,0.0077428206941112885
14.96089220046997,0.10031795501708984,-83,-83.0,0,6,6.0,0.03859443983689291,0.004738801348666465,70,85,79.0,0.01155682216225615,0.001418999334625578,0.0039007911854423583,0.011643611879553647
15.06117296218872,0.10028076171875,-83,-83.0,0,7,7.0,0.04631538753139281,0.005686814521089929,70,85,79.0,0.01620136450320332,0.0019892774265537244,0.0046794220432639115,0.01632303392281756
15.162482023239136,0.10130906105041504,-83,-83.0,-1,7,7.0710678118654755,0.05180142494375487,0.008879189779510832,70,85,79.0,0.021449318225328674,0.0028888198060044086,0.005324490094083861,0.02164752401690142
15.266441822052002,0.10395979881286621,-84,-84.0,-1,8,8.06225774829855,0.058590490672718265,0.010557207439087186,70,97,86.19999999999999,0.027540373848011578,0.003986344967397607,0.006189145343139729,0.027836669360041148
15.371876955032349,0.10543513298034668,-83,-83.0,-1,8,8.06225774829855,0.06334423846091086,0.01360236068358579,70,159,123.39999999999999,0.034219082053676506,0.005420511674918114,0.006830957285869693,0.03466762664591084
15.47736382484436,0.10548686981201172,-83,-83.0,0,8,8.0,0.06735910187850959,0.012639157380792292,70,168,128.8,0.04132458286418888,0.0067537768240792774,0.0072295046667223166,0.04189713131263315
15.581864833831787,0.10450100898742676,-83,-83.0,0,8,8.0,0.07037024944170864,0.011916754903697169,70,168,128.8,0.04867834493354434,0.007999089735371497,0.0074584596814437605,0.049355590994076916
15.683720111846924,0.10185527801513672,-83,-83.0,0,8,8.0,0.07262861011410791,0.011374953045875826,70,168,128.8,0.05607595220856977,0.009157688740268306,0.007487786391828834,0.05684337738590575
15.788113117218018,0.10439300537109375,-83,-83.0,0,10,10.0,0.079285111376614,0.011577948369535558,60,167,124.2,0.0643527632663564,0.010366345566595478,0.008364595185071799,0.06520797257097755
15.890528917312622,0.10241580009460449,-83,-83.0,0,8,8.0,0.07931475656528693,0.011120848145254617,60,165,123.0,0.07247584751929904,0.011505296127122328,0.008202542664304112,0.07341051523528166
15.994768142700195,0.10423922538757324,-83,-83.0,0,7,7.0,0.07685562507768832,0.010473349618531042,60,138,106.8,0.08048721834407502,0.01259702997857124,0.008085415591945241,0.0814959308272269
16.094995975494385,0.10022783279418945,-83,-83.0,0,6,6.0,0.07252991108288606,0.009683052364975494,60,97,82.19999999999999,0.08775673414466795,0.013567541331945385,0.007334013380278115,0.08882994420750502
16.19652509689331,0.10152912139892578,-83,-83.0,0,6,6.0,0.06928562558678439,0.009090329424808833,60,97,82.19999999999999,0.0947912428360691,0.014490474491673028,0.007094795144803209,0.09592473935230823
16.298836946487427,0.10231184959411621,-83,-83.0,0,2,2.0,0.056926949948294905,0.007427093785632362,70,86,79.6,0.10061554437703082,0.015250354193990042,0.005873662026542093,0.10179840137885032
16.401307106018066,0.10247015953063965,-83,-83.0,0,0,0.0,0.042695212461221176,0.005570320339224271,70,93,83.8,0.1049905296091267,0.01582114580778712,0.004412062878908027,0.10621046425775835
16.503432989120483,0.10212588310241699,-83,-83.0,0,0,0.0,0.03202140934591588,0.004177740254418204,70,131,106.6,0.10826074431676236,0.016247801220642094,0.0032979295134000297,0.10950839377115838
16.608629941940308,0.10519695281982422,-83,-83.0,0,0,0.0,0.02401605700943691,0.0031333051908136525,70,131,106.6,0.1107871603329023,0.01657741537897023,0.002547827188013109,0.11205622095917149
16.71105718612671,0.10242724418640137,-83,-83.0,0,0,0.0,0.018012042757077684,0.00234997889311024,70,131,106.6,0.1126320842346774,0.01681811724088772,0.001860559482970539,0.11391678044214203
16.81139302253723,0.10033583641052246,-83,-83.0,0,0,0.0,0.013509032067808261,0.0017624841698326797,60,151,114.6,0.1139875242662975,0.016994957564228187,0.0013669272765138205,0.11528370771865584
16.9116530418396,0.10026001930236816,-83,-83.0,0,0,0.0,0.010131774050856197,0.0013218631273745098,60,157,118.2,0.11500333612820358,0.017127487586893843,0.0010244207854670105,0.11630812850412285
17.01232409477234,0.10067105293273926,-83,-83.0,0,0,0.0,0.007598830538142147,0.0009913973455308823,60,161,120.6,0.1157683183995358,0.01722729260154316,0.0007714654343531913,0.11707959393847604
17.11748194694519,0.10515785217285156,-83,-83.0,0,0,0.0,0.005699122903606611,0.0007435480091481617,60,161,120.6,0.11636762592334818,0.01730548251317258,0.0006043866067168752,0.11768398054519291
17.22270703315735,0.1052250862121582,-83,-83.0,0,0,0.0,0.004274342177704958,0.0005576610068611212,60,163,121.8,0.11681739394749745,0.0173641624406967,0.0004535797718608853,0.1181375603170538
17.323256015777588,0.10054898262023926,-83,-83.0,0,0,0.0,0.0032057566332787182,0.0004182457551458409,60,162,121.2,0.11713972951550171,0.017406216625861847,0.0003250673359329303,0.11846262765298674
17.428636074066162,0.10538005828857422,-83,-83.0,0,0,0.0,0.0024043174749590387,0.00031368431635938075,60,160,120.0,0.11739309663115713,0.01743927269740401,0.00025551438151569494,0.11871814203450243
17.529314041137695,0.1006779670715332,-83,-83.0,0,0,0.0,0.001803238106219279,0.00023526323726953555,60,158,118.8,0.11757464297783721,0.017462958521858977,0.00018308493731870635,0.11890122697182114
17.633100032806396,0.10378599166870117,-83,-83.0,0,0,0.0,0.0013524285796644594,0.00017644742795215168,60,158,118.8,0.11771500611913878,0.017481271293146382,0.00014155270759780273,0.11904277967941894
17.73751997947693,0.10441994667053223,-83,-83.0,0,0,0.0,0.0010143214347483444,0.00013233557096411372,60,158,118.8,0.11782092150926197,0.01749508976640907,0.000106813014507883,0.11914959269392682
17.83844494819641,0.10092496871948242,-83,-83.0,0,0,0.0,0.0007607410760612583,9.925167822308531e-05,60,155,117.0,0.11789769927856708,0.01750510673892909,7.742845470455436e-05,0.11922702114863137
17.942070960998535,0.10362601280212402,-83,-83.0,0,0,0.0,0.0005705558070459438,7.443875866731397e-05,60,152,115.2,0.11795682370193235,0.017512820530687725,5.962549808237368e-05,0.11928664664671375
18.046239852905273,0.10416889190673828,-83,-83.0,0,0,0.0,0.00042791685528445787,5.582906900048549e-05,60,148,112.8,0.11800139932657555,0.01751863618294169,4.4953399465116524e-05,0.11933160004617886
18.151312112808228,0.1050722599029541,-83,-83.0,0,0,0.0,0.0003209376414633434,4.187180175036412e-05,60,138,106.8,0.11803512096985203,0.017523035747777808,3.400743148215134e-05,0.11936560747766102
18.2551589012146,0.10384678840637207,-83,-83.0,0,0,0.0,0.00024070323109750755,3.140385131277309e-05,60,133,103.8,0.11806011722736054,0.01752629693688023,2.5208098773879206e-05,0.1193908155764349
18.356393814086914,0.10123491287231445,-83,-83.0,0,0,0.0,0.00018052742332313066,2.3552888484579814e-05,60,127,100.2,0.11807839290533172,0.01752868131149386,1.8430562867270413e-05,0.11940924613930216
18.46039915084839,0.10400533676147461,-83,-83.0,0,0,0.0,0.00013539556749234797,1.766466636343486e-05,60,119,95.39999999999999,0.11809247476692476,0.017530518531067768,1.4201204233748684e-05,0.11942344734353591
18.56565499305725,0.1052558422088623,-83,-83.0,0,0,0.0,0.00010154667561926098,1.3248499772576145e-05,60,118,94.8,0.11810316314779058,0.017531913013069333,1.0778964031177705e-05,0.11943422630756709
18.666945934295654,0.10129094123840332,-83,-83.0,0,0,0.0,7.616000671444575e-05,9.93637482943211e-06,60,118,94.8,0.11811087746655541,0.017532919477828306,7.779696993871159e-06,0.11944200600456095
18.76920485496521,0.10225892066955566,-83,-83.0,0,0,0.0,5.712000503583431e-05,7.452281122074081e-06,60,118,94.8,0.11811671849661902,0.017533681540052377,5.890532322063886e-06,0.11944789653688302
18.870305061340332,0.10110020637512207,-83,-83.0,0,0,0.0,4.2840003776875734e-05,5.589210841555561e-06,60,117,94.2,0.11812104962984198,0.01753424661042193,4.367839227526341e-06,0.11945226437611055
18.973800897598267,0.10349583625793457,-83,-83.0,0,0,0.0,3.21300028326568e-05,4.191908131166671e-06,60,117,94.2,0.11812437495135411,0.017534680455459483,3.353503343621418e-06,0.11945561787945418
19.078200101852417,0.10439920425415039,-83,-83.0,0,0,0.0,2.40975021244926e-05,3.1439310983750035e-06,60,114,92.39999999999999,0.11812689071140042,0.017535008679364382,2.537080909698441e-06,0.11945815496036387
19.181275129318237,0.10307502746582031,-83,-83.0,0,0,0.0,1.8073126593369452e-05,2.3579483237812528e-06,60,114,92.39999999999999,0.11812875359942043,0.017535251724952617,1.878675845652666e-06,0.11946003363620952
19.283339023590088,0.10206389427185059,-83,-83.0,0,0,0.0,1.3554844945027088e-05,1.7684612428359395e-06,60,111,90.6,0.11813013705968177,0.017535432220993928,1.3951849754201313e-06,0.11946142882118495
19.388728141784668,0.10538911819458008,-83,-83.0,0,0,0.0,1.0166133708770315e-05,1.3263459321269547e-06,70,109,93.39999999999999,0.11813120845954879,0.017535572003422137,1.0804798944341846e-06,0.11946250930107938
19.489996910095215,0.10126876831054688,-83,-83.0,0,0,0.0,7.624600281577737e-06,9.947594490952158e-07,70,109,93.39999999999999,0.11813198059342817,0.017535672741486312,7.786776516976786e-07,0.11946328797873107
19.59188199043274,0.10188508033752441,-83,-83.0,0,0,0.0,5.7184502111833025e-06,7.460695868214119e-07,70,108,92.8,0.11813256321818734,0.017535748754846103,5.875624569928995e-07,0.11946387554118806
19.696324110031128,0.10444211959838867,-83,-83.0,0,0,0.0,4.288837658387477e-06,5.59552190116059e-07,70,108,92.8,0.118133011153483,0.017535807195662865,4.517315111408975e-07,0.1194643272726992
19.797872066497803,0.1015479564666748,-83,-83.0,0,0,0.0,3.2166282437906086e-06,4.196641425870443e-07,70,108,92.8,0.11813333779550787,0.017535849811698947,3.2941028967303345e-07,0.11946465668298888
19.899215936660767,0.10134387016296387,-83,-83.0,0,0,0.0,2.4124711828429562e-06,3.147481069402833e-07,70,109,93.39999999999999,0.1181335822846742,0.01753588170949023,2.4656119228202157e-07,0.11946490324418116
19.999682903289795,0.10046696662902832,-83,-83.0,0,0,0.0,1.809353387132217e-06,2.360610802052124e-07,70,109,93.39999999999999,0.11813376406492057,0.0175359054258309,1.833208192847165e-07,0.11946508656500045
20.101534843444824,0.1018519401550293,-83,-83.0,0,0,0.0,1.3570150403491627e-06,1.7704581015390928e-07,70,109,93.39999999999999,0.11813390227953526,0.01753592345829016,1.3938597238559677e-07,0.11946522595097284
20.202203035354614,0.10066819190979004,-83,-83.0,0,0,0.0,1.017761280261872e-06,1.32784357615432e-07,70,108,92.8,0.11813400473572314,0.017535936825451355,1.0332449580455846e-07,0.11946532927546864
20.302868127822876,0.10066509246826172,-83,-83.0,0,0,0.0,7.633209601964041e-07,9.958826821157399e-08,70,108,92.8,0.11813408157549818,0.017535946850513583,7.74909859341892e-08,0.11946540676645458
20.406909942626953,0.10404181480407715,-83,-83.0,0,0,0.0,5.724907201473032e-07,7.46912011586805e-08,70,108,92.8,0.11813414113847166,0.0175359546215217,6.006776487657966e-08,0.11946546683421945
20.511291027069092,0.10438108444213867,-83,-83.0,0,0,0.0,4.293680401104773e-07,5.601840086901037e-08,70,106,91.6,0.11813418595637332,0.017535960468783134,4.5197729751541366e-08,0.1194655120319492
20.614670991897583,0.10337996482849121,-83,-83.0,0,0,0.0,3.22026030082858e-07,4.201380065175778e-08,70,105,91.0,0.11813421924741298,0.01753596481216837,3.357317853862772e-08,0.11946554560512775
20.718018054962158,0.1033470630645752,-83,-83.0,0,0,0.0,2.415195225621435e-07,3.1510350488818334e-08,70,105,91.0,0.1181342442077463,0.017535968068670547,2.5171870140404364e-08,0.11946557077699789
20.822890043258667,0.10487198829650879,-83,-83.0,0,0,0.0,1.8113964192160762e-07,2.3632762866613752e-08,70,105,91.0,0.11813426320422071,0.01753597054708538,1.9157467995362353e-08,0.11946558993446589
20.92751717567444,0.10462713241577148,-83,-83.0,0,0,0.0,1.3585473144120575e-07,1.7724572149960315e-08,70,105,91.0,0.11813427741831169,0.017535972401556535,1.4334554249853068e-08,0.11946560426902014
21.029526948928833,0.10200977325439453,-83,-83.0,0,0,0.0,1.018910485809043e-07,1.3293429112470236e-08,60,101,84.6,0.11813428781219446,0.017535973757616223,1.0481970080090146e-08,0.11946561475099023
21.132997035980225,0.1034700870513916,-83,-83.0,0,0,0.0,7.641828643567822e-08,9.970071834352677e-09,60,100,84.0,0.1181342957192012,0.017535974789220424,7.974017993983877e-09,0.11946562272500821
21.23353910446167,0.10054206848144531,-83,-83.0,0,0,0.0,5.731371482675867e-08,7.477553875764507e-09,60,100,84.0,0.11813430148164064,0.017535975541029158,5.8112756503133344e-09,0.11946562853628387
21.334059953689575,0.10052084922790527,-83,-83.0,0,0,0.0,4.2985286120069e-08,5.608165406823381e-09,60,100,84.0,0.11813430580255811,0.017535976104766707,4.357536891943502e-09,0.11946563289382076
21.43945813179016,0.10539817810058594,-83,-83.0,0,0,0.0,3.223896459005175e-08,4.206124055117536e-09,60,100,84.0,0.11813430920048625,0.01753597654808452,3.4267252983680272e-09,0.11946563632054605
21.544898986816406,0.10544085502624512,-83,-83.0,0,0,0.0,2.417922344253881e-08,3.1545930413381514e-09,60,101,84.6,0.11813431174996424,0.01753597688070751,2.571084613923566e-09,0.11946563889163066
21.647907972335815,0.10300898551940918,-83,-83.0,0,0,0.0,1.813441758190411e-08,2.3659447810036137e-09,60,102,85.19999999999999,0.11813431361797219,0.01753597712442108,1.8838391748073332e-09,0.11946564077546983
21.748635053634644,0.10072708129882812,-83,-83.0,0,0,0.0,1.3600813186428081e-08,1.77445858575271e-09,60,108,88.8,0.11813431498794241,0.01753597730315711,1.3815806025896286e-09,0.11946564215705043
