timestamp,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1773321592.206698,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,109,90,76,4.25,56,22.0,-24.0,-1020.0
1773321592.307188,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,108,90,76,4.28,56,12.0,-2.0,-1009.0
1773321592.410264,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,107,90,76,4.28,56,-21.0,-11.0,-975.0
1773321592.510987,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,58,60,106,90,76,4.36,56,2.0,1.0,-1006.0
1773321592.614496,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,58,60,106,90,76,4.36,56,2.0,1.0,-1006.0
1773321592.715051,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,58,60,106,90,76,4.36,56,2.0,1.0,-1006.0
1773321592.818295,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,61,106,90,76,4.3,56,-5.0,-3.0,-998.0
1773321592.92369,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,58,61,106,90,76,4.29,57,24.0,13.0,-1079.0
1773321593.029103,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,61,107,90,76,4.27,57,-6.0,26.0,-1023.0
1773321593.133214,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,61,108,90,76,4.31,57,-18.0,12.0,-986.0
1773321593.2374568,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,61,108,90,76,4.32,57,-18.0,6.0,-983.0
1773321593.339614,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,58,61,109,90,76,4.31,57,4.0,6.0,-1002.0
1773321593.4450262,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,61,109,90,76,4.27,57,16.0,1.0,-1022.0
1773321593.54949,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,58,61,110,90,76,4.33,57,20.0,23.0,-979.0
1773321593.654322,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,110,90,75,4.35,57,-20.0,1.0,-982.0
1773321593.7597382,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,111,90,75,4.33,57,12.0,14.0,-1002.0
1773321593.865154,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,111,90,75,4.34,57,23.0,-5.0,-982.0
1773321593.970623,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,111,90,75,4.25,58,41.0,-14.0,-1043.0
1773321594.072309,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,112,90,75,4.3,58,-28.0,-25.0,-988.0
1773321594.176536,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,112,90,75,4.34,58,22.0,-13.0,-963.0
1773321594.281974,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,112,90,75,4.33,58,21.0,-13.0,-1023.0
1773321594.3874052,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,113,90,75,4.31,58,7.0,-22.0,-984.0
1773321594.49229,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,113,90,75,4.36,58,-1.0,15.0,-936.0
1773321594.5954182,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,59,61,113,90,75,4.37,58,1.0,-18.0,-976.0
1773321594.6969862,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,62,113,90,75,4.32,58,18.0,-26.0,-939.0
1773321594.8015518,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-1,58,62,112,90,75,4.26,58,-14.0,0.0,-932.0
1773321594.903167,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-2,58,62,110,90,75,4.32,58,-48.0,37.0,-887.0
1773321595.006239,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-3,58,62,108,80,75,4.21,59,18.0,-5.0,-902.0
1773321595.107657,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,62,104,80,75,4.22,59,13.0,7.0,-914.0
1773321595.2130392,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-5,58,62,99,80,75,4.14,59,-25.0,16.0,-930.0
1773321595.3184671,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-6,58,62,94,70,75,4.07,59,-2.0,-17.0,-951.0
1773321595.420626,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-6,58,62,89,60,75,4.08,59,-5.0,-19.0,-991.0
1773321595.525165,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-6,58,62,83,60,75,4.03,59,6.0,-9.0,-1040.0
1773321595.630632,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,-5,58,62,77,50,75,4.03,59,5.0,17.0,-1011.0
1773321595.736062,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,-5,59,62,71,50,75,3.94,59,-12.0,0.0,-1029.0
1773321595.841069,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-5,59,62,66,40,75,3.84,59,-42.0,32.0,-978.0
1773321595.9465148,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-5,59,62,61,40,75,3.76,59,-2.0,-2.0,-1046.0
1773321596.051469,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-5,59,62,56,30,75,3.72,60,-7.0,-2.0,-1043.0
1773321596.156894,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,59,62,47,20,75,3.62,60,9.0,12.0,-1011.0
1773321596.260343,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,59,62,42,20,75,3.63,60,-34.0,14.0,-1011.0
1773321596.365786,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,59,62,38,10,75,3.68,60,3.0,-15.0,-1044.0
1773321596.471242,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,59,62,33,10,75,3.59,60,-84.0,10.0,-952.0
1773321596.576683,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,59,62,30,0,75,3.59,60,-20.0,-3.0,-978.0
1773321596.677001,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,61,24,0,75,3.46,60,9.0,5.0,-1011.0
1773321596.782374,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,61,19,0,75,3.37,60,-53.0,21.0,-983.0
1773321596.887813,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,61,15,0,75,3.22,60,-7.0,10.0,-996.0
1773321596.992119,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,61,10,0,75,2.94,61,-4.0,0.0,-1011.0
1773321597.092424,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-4,58,61,10,-10,75,2.65,61,-36.0,19.0,-1030.0
1773321597.197794,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-3,58,61,10,-10,75,2.44,61,-44.0,45.0,-1016.0
1773321597.301437,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-3,58,61,12,-10,75,1.29,61,-29.0,5.0,-977.0
1773321597.406879,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,-3,58,61,12,-10,75,-0.03,61,-21.0,-12.0,-1089.0
1773321597.510103,-1,-100,-100,-100,"0,0,0",1,2,-1,0,0,0,58,61,12,-10,75,-0.31,61,-55.0,-66.0,-1468.0
1773321597.612244,-1,-100,-100,-100,"0,0,0",-1,-1,-1,1,0,0,58,61,12,-10,75,1.09,61,-15.0,-7.0,-797.0
1773321597.712482,-1,-100,-100,-100,"0,0,0",1,2,-3,1,0,0,59,61,12,-10,75,0.27,61,-82.0,-102.0,-1533.0
1773321597.8163168,-1,-100,-100,-100,"0,0,0",0,1,-5,1,0,0,59,61,12,-10,75,1.0,61,18.0,-14.0,-941.0
1773321597.9210398,-1,-100,-100,-100,"0,0,0",1,2,-8,1,0,0,59,61,12,-10,75,1.44,61,0.0,-64.0,-972.0
1773321598.021564,-1,-100,-100,-100,"0,0,0",1,2,-9,2,0,0,59,61,12,-10,75,1.74,62,14.0,-68.0,-994.0
1773321598.121997,-1,-100,-100,-100,"0,0,0",1,2,-9,2,0,0,59,61,12,-10,75,2.03,62,9.0,-36.0,-998.0
1773321598.226023,-1,-100,-100,-100,"0,0,0",1,2,-10,2,0,0,59,61,12,-10,75,1.83,62,41.0,-49.0,-1008.0
1773321598.327105,-1,-100,-100,-100,"0,0,0",1,2,-10,2,0,0,59,61,12,-10,75,2.14,62,1.0,-44.0,-990.0
1773321598.428145,-1,-100,-100,-100,"0,0,0",1,2,-10,2,0,0,59,61,12,-10,75,2.21,62,3.0,-44.0,-1006.0
1773321598.533637,-1,-100,-100,-100,"0,0,0",1,2,-10,2,0,0,59,61,10,0,75,2.42,62,15.0,-18.0,-1010.0
1773321598.638885,-1,-100,-100,-100,"0,0,0",1,2,-10,3,0,0,59,61,10,0,75,2.68,62,3.0,-46.0,-993.0
1773321598.7442849,-1,-100,-100,-100,"0,0,0",1,1,-10,3,0,-1,59,61,10,0,75,2.81,62,19.0,-40.0,-997.0
1773321598.846072,-1,-100,-100,-100,"0,0,0",1,2,-10,3,0,-1,59,61,10,0,75,2.94,62,25.0,-38.0,-987.0
1773321598.946623,-1,-100,-100,-100,"0,0,0",1,1,-10,3,0,-1,59,61,10,0,75,3.0,62,12.0,-38.0,-997.0
1773321599.051376,-1,-100,-100,-100,"0,0,0",1,1,-10,3,0,-1,59,61,10,0,75,3.02,62,27.0,-39.0,-981.0
1773321599.155052,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,-1,59,61,10,0,75,3.06,62,28.0,-38.0,-991.0
1773321599.260459,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.07,62,25.0,-33.0,-991.0
1773321599.363519,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.03,62,17.0,-36.0,-995.0
1773321599.4642339,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.07,62,16.0,-35.0,-998.0
1773321599.569802,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.08,62,18.0,-37.0,-999.0
1773321599.675356,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.09,62,18.0,-36.0,-995.0
1773321599.77806,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.11,62,17.0,-36.0,-1001.0
1773321599.880095,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.08,62,17.0,-36.0,-1002.0
1773321599.981539,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.09,62,18.0,-36.0,-1003.0
1773321600.082359,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.06,62,18.0,-36.0,-1003.0
1773321600.187844,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.08,62,17.0,-34.0,-1000.0
1773321600.2918458,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.06,62,18.0,-35.0,-1003.0
1773321600.393471,-1,-100,-100,-100,"0,0,0",1,1,-10,0,0,0,59,61,10,0,75,3.08,62,18.0,-34.0,-1003.0
1773321600.493939,-1,-100,-100,-100,"0,0,0",1,2,-10,0,0,0,59,61,10,0,75,3.11,62,24.0,-27.0,-1016.0
1773321600.594558,-1,-100,-100,-100,"0,0,0",1,2,-10,0,0,0,59,61,10,0,75,3.05,62,42.0,-20.0,-1023.0
