t_s,dt_s,flight_mask,roll,pitch,yaw,yaw_unwrapped_deg,vgx,vgy,vgz,vxy,agx,agy,agz,vx_world_m_s,vy_world_m_s,vz_odom_m_s,vz_fused_m_s,az_world_dyn_m_s2,h,tof,h_fused,z_meas_m,x_m,y_m,z_m,step_dist_2d_m,step_dist_3d_m,dist_2d_m,dist_3d_m
27.47166132926941,0.10200309753417969,1,1,0,0,0.0,0,0,0,0.0,-18.0,0.0,-994.0,0.0,-4.328019044514365e-11,0.004105735645263012,0.0495981835232253,4.0,140,224,190.4,1.9040000000000001,0.0,-0.08471448510199694,1.8849609683588382,4.41471348727386e-12,0.017751856112212083,0.08471448510199694,2.62345963525423
27.5738263130188,0.10216498374938965,1,0,0,0,0.0,0,0,0,0.0,-16.0,0.0,-1017.0,0.0,-3.246014283385774e-11,0.0030793017339472593,0.04804342725551449,3.9457978519847074,140,230,194.0,1.94,0.0,-0.08471448510531324,1.9099215945941976,3.3162899651239427e-12,0.02496062623535944,0.08471448510531324,2.6484202614895898
27.675750017166138,0.10192370414733887,1,0,0,0,0.0,0,0,0,0.0,2.0,-22.0,-1003.0,0.0,-2.4345107125393306e-11,0.0023094763004604447,0.030671770460178396,2.3339908280632926,140,236,197.6,1.976,0.0,-0.08471448510779458,1.9382286650313534,2.481343496083859e-12,0.028307070437155746,0.08471448510779458,2.6767273319267453
27.777594089508057,0.10184407234191895,1,0,0,0,0.0,0,0,0,0.0,21.0,-5.0,-980.0,0.0,-1.825883034404498e-11,0.0017321072253453334,0.045363702485596215,4.0,140,237,198.2,1.982,0.0,-0.08471448510965414,1.9585092135373965,1.859553638437742e-12,0.020280548506043106,0.08471448510965414,2.697007880432788
27.87959313392639,0.10199904441833496,1,0,0,0,0.0,0,0,0,0.0,-8.0,-1.0,-987.0,0.0,-1.3694122758033733e-11,0.001299080419009,0.04650516039300171,4.0,140,240,200.0,2.0,0.0,-0.08471448511105092,1.9779516172748024,1.3967874354668144e-12,0.01944240373740591,0.08471448511105092,2.716450284170194
27.981566190719604,0.10197305679321289,1,0,0,0,0.0,0,0,0,0.0,-14.0,-15.0,-985.0,0.0,-1.02705920685253e-11,0.00097431031425675,0.046316618039416405,4.0,140,240,200.0,2.0,0.0,-0.08471448511209825,1.9896047986379632,1.0473236683036522e-12,0.011653181363160847,0.08471448511209825,2.728103465533355
28.0835862159729,0.1020200252532959,1,0,0,0,0.0,0,0,0,0.0,-14.0,1.0,-985.0,0.0,-7.702944051393974e-12,0.0007307327356925624,0.0460973313673833,4.0,140,244,202.4,2.024,0.0,-0.08471448511288411,2.006184589728904,7.858545466479386e-13,0.016579791090940876,0.08471448511288411,2.744683256624296
28.188701152801514,0.10511493682861328,1,0,0,0,0.0,0,0,0,0.0,-9.0,-10.0,-1010.0,0.0,-5.7772080385454814e-12,0.0005480495517694218,0.04714895246477613,4.0,140,247,204.2,2.042,0.0,-0.08471448511349138,2.0234843893332646,6.072708580174651e-13,0.017299799604360455,0.08471448511349138,2.7619830562286563
28.29426121711731,0.1055600643157959,1,0,0,0,0.0,0,0,0,0.0,1.0,-4.0,-1014.0,0.0,-4.332906028909111e-12,0.00041103716382706644,0.01798546026619393,1.2221128942928772,140,250,206.0,2.06,0.0,-0.08471448511394876,2.039229761405428,4.573818390859455e-13,0.015745372072163644,0.08471448511394876,2.77772842830082
28.399689197540283,0.10542798042297363,1,0,0,0,0.0,0,0,0,0.0,3.0,-8.0,-1011.0,0.0,-3.2496795216818333e-12,0.00030827787287029983,-0.013157895174458478,-1.444957138090217,140,249,205.4,2.0540000000000003,0.0,-0.08471448511429136,2.0443055306543405,3.4260714899281063e-13,0.005075769248912287,0.08471448511429136,2.782804197549732
28.50513005256653,0.10544085502624512,1,0,0,0,0.0,0,0,0,0.0,-1.0,-4.0,-989.0,0.0,-2.437259641261375e-12,0.00023120840465272487,0.007553071076290456,0.8213868360032848,140,246,203.6,2.036,0.0,-0.08471448511454835,2.041461159756019,2.5698674049555884e-13,0.0028443708983214577,0.08471448511454835,2.7856485684480536
28.610690116882324,0.1055600643157959,1,0,0,0,0.0,0,0,0,0.0,-3.0,-8.0,-984.0,0.0,-1.8279447309460314e-12,0.00017340630348954364,0.03927677718937731,3.6344620152781317,140,247,204.2,2.042,0.0,-0.0847144851147413,2.0441643313293483,1.929579633643833e-13,0.0027031715733292216,0.0847144851147413,2.788351740021383
28.716105222702026,0.10541510581970215,1,0,0,0,0.0,0,0,0,0.0,-13.0,22.0,-980.0,0.0,-1.3709585482095236e-12,0.00013005472761715774,0.04621076930167404,4.0,140,248,204.79999999999998,2.048,0.0,-0.08471448511488583,2.0486213866791765,1.4451974043393216e-13,0.0044570553498282095,0.08471448511488583,2.792808795371211
28.81960415840149,0.10349893569946289,1,0,0,0,0.0,0,0,0,0.0,-3.0,-11.0,-1004.0,0.0,-1.0282189111571428e-12,9.75410457128683e-05,0.046108438151094146,4.0,140,249,205.4,2.0540000000000003,0.0,-0.08471448511499224,2.053636136572748,1.0641956297082487e-13,0.005014749893571313,0.08471448511499224,2.7978235452647824
28.9249529838562,0.10534882545471191,1,0,0,0,0.0,0,0,0,0.0,2.0,-7.0,-993.0,0.0,-7.711641833678571e-13,7.315578428465122e-05,0.04681621420285037,4.0,140,252,207.2,2.072,0.0,-0.08471448511507348,2.0639409018507524,8.124124095054583e-14,0.010304765278004613,0.08471448511507348,2.808128310542787
29.0257351398468,0.10078215599060059,1,0,0,0,0.0,0,0,0,0.0,-10.0,0.0,-992.0,0.0,-5.783731375258928e-13,5.4866838213488425e-05,0.04504386397091741,4.0,140,256,209.6,2.096,0.0,-0.08471448511513177,2.079488311745533,5.828969176690761e-14,0.01554740989478054,0.08471448511513177,2.8236757204375675
29.1263210773468,0.1005859375,1,0,0,0,0.0,0,0,0,0.0,10.0,-11.0,-1005.0,0.0,-4.3377985314441957e-13,4.115012866011632e-05,0.0331811431769513,2.847288833398352,140,258,210.79999999999998,2.1079999999999997,0.0,-0.0847144851151754,2.0928955208835847,4.3632153197143765e-14,0.013407209138051712,0.0847144851151754,2.8370829295756193
29.228600025177002,0.1022789478302002,1,0,0,0,0.0,0,0,0,0.0,1.0,-12.0,-979.0,0.0,-3.253348898583147e-13,3.0862596495087235e-05,0.04425746978662079,4.0,140,256,209.6,2.096,0.0,-0.08471448511520868,2.0968532769961925,3.3274910227162493e-14,0.003957756112607846,0.08471448511520868,2.841040685688227
29.33366823196411,0.10506820678710938,1,0,0,0,0.0,0,0,0,0.0,-18.0,-2.0,-988.0,0.0,-2.4400116739373605e-13,2.3146947371315428e-05,0.04647386194614002,4.0,140,256,209.6,2.096,0.0,-0.08471448511523431,2.099441721400007,2.563676511202115e-14,0.0025884444038144494,0.08471448511523431,2.8436291300920415
29.435116291046143,0.10144805908203125,1,0,0,0,0.0,0,0,0,0.0,-2.0,-6.0,-966.0,0.0,-1.83000875545302e-13,1.736021052848657e-05,0.04524223401690214,4.0,150,256,213.6,2.136,0.0,-0.08471448511525288,2.116818874937734,1.8565083634383246e-14,0.017377153537727175,0.08471448511525288,2.8610062836297687
29.53705906867981,0.10194277763366699,1,0,0,0,0.0,0,0,0,0.0,-12.0,5.0,-971.0,0.0,-1.3725065665897651e-13,1.302015789636493e-05,0.045313052597263745,4.0,150,256,213.6,2.136,0.0,-0.08471448511526687,2.127262928029536,1.3991713171860818e-14,0.010444053091801742,0.08471448511526687,2.8714503367215705
29.638999223709106,0.10194015502929688,1,0,0,0,0.0,0,0,0,0.0,-6.0,4.0,-977.0,0.0,-1.0293799249423239e-13,9.765118422273698e-06,0.04531615587802518,4.0,150,255,213.0,2.13,0.0,-0.08471448511527736,2.131129478391044,1.0493514913266647e-14,0.003866550361508292,0.08471448511527736,2.8753168870830788
29.73987913131714,0.10087990760803223,1,0,0,0,0.0,0,0,0,0.0,-7.0,-6.0,-968.0,0.0,-7.720349437067428e-14,7.323838816705274e-06,0.04489017008595045,4.0,150,257,214.2,2.142,0.0,-0.08471448511528515,2.138194796761094,7.788281379130858e-15,0.007065318370049756,0.08471448511528515,2.8823822054531285
29.840176105499268,0.1002969741821289,1,0,0,0,0.0,0,0,0,0.0,-2.0,-12.0,-973.0,0.0,-5.790262077800572e-14,5.492879112528955e-06,0.04461275027264788,4.0,150,255,213.0,2.13,0.0,-0.08471448511529095,2.13760159237403,5.8074576612492405e-15,0.0005932043870640058,0.08471448511529095,2.8829754098401925
29.941560983657837,0.10138487815856934,1,0,0,0,0.0,0,0,0,0.0,-2.0,-24.0,-1009.0,0.0,-4.342696558350428e-14,4.119659334396716e-06,0.045018933984093484,4.0,150,253,211.79999999999998,2.118,0.0,-0.08471448511529535,2.1324994989065016,4.4028376144799655e-15,0.005102093467528324,0.08471448511529535,2.888077503307721
30.0423641204834,0.10080313682556152,1,0,0,0,0.0,0,0,0,0.0,8.0,-4.0,-1007.0,0.0,-3.257022418762821e-14,3.089744500797537e-06,0.04482592889868468,4.0,150,249,209.4,2.094,0.0,-0.08471448511529864,2.119810855890365,3.2831807652247e-15,0.012688643016136592,0.08471448511529864,2.9007661463238574
30.1447172164917,0.10235309600830078,1,0,0,0,0.0,0,0,-1,0.0,-4.0,0.0,-1007.0,0.0,-2.4427668140721154e-14,-0.002497682691624402,0.04317591687072682,4.0,140,249,205.4,2.0540000000000003,0.0,-0.08471448511530114,2.0961380267930485,2.5002474624661425e-15,0.023672829097316495,0.08471448511530114,2.924438975421174
30.250087022781372,0.10536980628967285,1,0,0,0,0.0,0,0,-1,0.0,5.0,-3.0,-1011.0,0.0,-1.8320751105540866e-14,-0.004373262018718301,0.02919520531749682,2.7345166952342197,140,252,207.2,2.072,0.0,-0.08471448511530306,2.0883285919531644,1.930453995072151e-15,0.007809434839884055,0.08471448511530306,2.932248410261058
30.351205110549927,0.10111808776855469,1,0,0,0,0.0,0,0,-1,0.0,-24.0,31.0,-1006.0,0.0,-1.3740563329155649e-14,-0.005779946514038726,0.005452757597656502,0.7649659026628797,140,250,206.0,2.06,0.0,-0.08471448511530445,2.077327978624703,1.3894194887069449e-15,0.011000613328461473,0.08471448511530445,2.9432490235895195
30.45276927947998,0.10156416893005371,1,0,0,0,0.0,0,0,-1,0.0,-17.0,-2.0,-1023.0,0.0,-1.0305422496866737e-14,-0.006834959885529045,-0.04623185570923198,-4.0,140,253,207.79999999999998,2.078,0.0,-0.0847144851153055,2.0747794871729006,1.0466616713673492e-15,0.0025484914518023594,0.0847144851153055,2.945797515041322
30.55337905883789,0.10060977935791016,1,0,0,0,0.0,0,0,0,0.0,4.0,-5.0,-1032.0,0.0,-7.729066872650053e-15,-0.005126219914146784,-0.04948069523681937,-4.0,140,251,206.6,2.066,0.0,-0.08471448511530627,2.068280747205589,7.776197126998545e-16,0.00649873996731154,0.08471448511530627,2.9522962550086334
30.653861045837402,0.10048198699951172,1,0,0,0,0.0,0,0,0,0.0,5.0,6.0,-1015.0,0.0,-5.796800154487539e-15,-0.0038446649356100875,-0.048601062765535705,-4.0,140,252,207.2,2.072,0.0,-0.08471448511530685,2.066838329509172,5.824739977619844e-16,0.0014424176964169533,0.08471448511530685,2.9537386727050503
30.754815101623535,0.10095405578613281,1,0,0,0,0.0,0,0,0,0.0,-7.0,-9.0,-1033.0,0.0,-4.347600115865654e-15,-0.0028834987017075657,-0.04783687742254351,-4.0,140,254,208.4,2.084,0.0,-0.0847144851153073,2.0708054016303334,4.389078646328987e-16,0.003967072121161319,0.0847144851153073,2.9577057448262116
30.857764959335327,0.10294985771179199,1,0,0,0,0.0,0,0,0,0.0,-4.0,-2.0,-1007.0,0.0,-3.2607000868992405e-15,-0.0021626240262806744,-0.04790999245062376,-4.0,140,251,206.6,2.066,0.0,-0.08471448511530763,2.0659238448347415,3.356886099871046e-16,0.00488155679559199,0.08471448511530763,2.9625873016218036
30.960589170455933,0.10282421112060547,1,0,0,0,0.0,0,0,0,0.0,4.0,-12.0,-995.0,0.0,-2.44552506517443e-15,-0.0016219680197105057,-0.04738045491104403,-4.0,140,249,205.4,2.0540000000000003,0.0,-0.08471448511530788,2.058231192161587,2.5145918560222805e-16,0.007692652673154665,0.08471448511530788,2.9702799542949583
31.066039323806763,0.10545015335083008,1,0,0,0,0.0,0,0,0,0.0,14.0,0.0,-1000.0,0.0,-1.8341437988808225e-15,-0.0012164760147828793,-0.048012935244741026,-4.0,140,251,206.6,2.066,0.0,-0.08471448511530807,2.058300932466323,1.9341074485945677e-16,6.974030473605453e-05,0.08471448511530807,2.9703496945996943
31.167030096054077,0.10099077224731445,1,0,0,0,0.0,0,0,0,0.0,-2.0,-5.0,-1009.0,0.0,-1.375607849160617e-15,-0.0009123570110871595,-0.046018723733378335,-4.0,140,250,206.0,2.06,0.0,-0.08471448511530821,2.0561920796111917,1.3892369899619796e-16,0.0021088528551311825,0.08471448511530821,2.9724585474548255
31.268534183502197,0.10150408744812012,1,0,0,0,0.0,0,0,0,0.0,3.0,0.0,-1000.0,0.0,-1.0317058868704627e-15,-0.0006842677583153697,-0.04581934833506971,-4.0,140,253,207.79999999999998,2.078,0.0,-0.08471448511530832,2.0621247370825837,1.0472236456163977e-16,0.005932657471392044,0.08471448511530832,2.9783912049262176
31.371487140655518,0.10295295715332031,1,0,0,0,0.0,0,0,0,0.0,-9.0,0.0,-992.0,0.0,-7.737794151528471e-16,-0.0005132008187365273,-0.04622499843169797,-4.0,140,249,205.4,2.0540000000000003,0.0,-0.08471448511530841,2.05601944207978,7.966287897435231e-17,0.006105295002803768,0.08471448511530841,2.9844964999290213
31.47346806526184,0.10198092460632324,1,0,0,0,0.0,0,0,0,0.0,0.0,2.0,-1000.0,0.0,-5.803345613646354e-16,-0.0003849006140523955,-0.04446789637275191,-3.873173942030121,140,250,206.0,2.06,0.0,-0.08471448511530846,2.054890738935433,5.918305514897055e-17,0.0011287031443467654,0.08471448511530846,2.985625203073368
31.573790073394775,0.10032200813293457,1,0,0,0,0.0,0,0,0,0.0,1.0,0.0,-996.0,0.0,-4.352509210234765e-16,-0.0002886754605392966,-0.02999964788246124,-2.521186607148593,140,255,209.0,2.09,0.0,-0.0847144851153085,2.06712866840995,4.3665246438784474e-17,0.01223792947451674,0.0847144851153085,2.997863132547885
31.674137115478516,0.10034704208374023,1,0,0,0,0.0,0,0,0,0.0,0.0,9.0,-998.0,0.0,-3.264381907676074e-16,-0.00021650659540447246,-0.021654629865106502,-1.8395967392433477,140,253,207.79999999999998,2.078,0.0,-0.08471448511530853,2.0701734142133406,3.275710686669712e-17,0.003044745803390647,0.08471448511530853,3.0009078783512755
31.77954602241516,0.10540890693664551,1,0,0,0,0.0,0,0,0,0.0,24.0,-13.0,-991.0,0.0,-2.4482864307570554e-16,-0.00016237994655335435,-0.0011976946796658742,0.10567515508080305,140,252,207.2,2.072,0.0,-0.08471448511530856,2.070828299915788,2.5807119653392244e-17,0.0006548857024473165,0.08471448511530856,3.001562764053723
31.88036322593689,0.10081720352172852,1,0,0,0,0.0,0,0,0,0.0,-10.0,-6.0,-992.0,0.0,-1.8362148230677911e-16,-0.00012178495991501576,0.014509017157386584,1.4618926705401236,140,254,208.4,2.084,0.0,-0.08471448511530857,2.076974635070867,1.8512204352684023e-17,0.006146335155079008,0.08471448511530857,3.007709099208802
31.981112957000732,0.10074973106384277,1,0,0,0,0.0,0,0,0,0.0,-7.0,0.0,-998.0,0.0,-1.3771611173008434e-16,-9.133871993626184e-05,0.014938342475975122,1.3468666829076028,140,254,208.4,2.084,0.0,-0.08471448511530859,2.0806878014347165,1.387486121996412e-17,0.0037131663638496626,0.08471448511530859,3.0114222655726515
32.082059144973755,0.10094618797302246,1,0,0,0,0.0,0,0,0,0.0,-7.0,0.0,-998.0,0.0,-1.0328708379756325e-16,-6.850403995219637e-05,0.014099371548832488,1.2548458928015407,140,254,208.4,2.084,0.0,-0.0847144851153086,2.082866647547232,1.0426437376214142e-17,0.002178846112515398,0.0847144851153086,3.013601111685167
32.18546414375305,0.10340499877929688,1,0,0,0,0.0,0,0,0,0.0,-11.0,4.0,-987.0,0.0,-7.746531284817244e-17,-5.137802996414728e-05,0.036327297685609224,3.3812292607167365,140,254,208.4,2.084,0.0,-0.08471448511530862,2.0855738430320407,8.010300580503122e-18,0.0027071954848088,0.08471448511530862,3.0163083071699757
32.298280000686646,0.11281585693359375,1,0,0,0,0.0,0,0,0,0.0,0.0,-7.0,-999.0,0.0,-5.809898463612932e-17,-3.8533522473110456e-05,0.0338590525335992,2.682335955048984,140,254,208.4,2.084,0.0,-0.08471448511530862,2.0872362086351472,6.554486738696627e-18,0.0016623656031065082,0.08471448511530862,3.017970672773082
32.402196168899536,0.10391616821289062,1,0,0,0,0.0,0,0,0,0.0,-25.0,-12.0,-999.0,0.0,-4.3574238477097e-17,-2.8900141854832844e-05,0.025423597411354918,2.1232213105147366,140,255,209.0,2.09,0.0,-0.08471448511530862,2.0899268788761933,4.528067895334623e-18,0.002690670241046078,0.08471448511530862,3.0206613430141283
32.50524091720581,0.10304474830627441,1,0,0,0,0.0,0,0,0,0.0,-1.0,2.0,-1001.0,0.0,-3.268067885782275e-17,-2.167510639112463e-05,0.015670636541551323,1.2759295948872023,140,251,206.6,2.066,0.0,-0.08471448511530862,2.0813249934046496,3.3675723273825287e-18,0.008601885471543724,0.08471448511530862,3.029263228485672
32.61070132255554,0.10546040534973145,1,0,0,0,0.0,0,0,0,0.0,-20.0,-3.0,-1010.0,0.0,-2.4510509143367063e-17,-1.6256329793343474e-05,-0.011122893000520733,-1.2019037776146888,140,253,207.79999999999998,2.078,0.0,-0.08471448511530862,2.079291181160092,2.584888229587789e-18,0.0020338122445577866,0.08471448511530862,3.0312970407302298
32.71290612220764,0.10220479965209961,1,0,0,0,0.0,0,0,0,0.0,-19.0,-5.0,-993.0,0.0,-1.8382881857525296e-17,-1.2192247345007604e-05,0.0010826190072018961,0.2158295243837074,140,252,207.2,2.072,0.0,-0.08471448511530862,2.0764410980112933,1.8788187572765898e-18,0.0028500831487985323,0.08471448511530862,3.0341471238790283
32.81515622138977,0.1022500991821289,1,0,0,0,0.0,0,0,0,0.0,-4.0,0.0,-1023.0,0.0,-1.3787161393143972e-17,-9.144185508755703e-06,-0.04080000753908925,-4.0,140,252,207.2,2.072,0.0,-0.08471448511530862,2.0721615759162737,1.4097386198889898e-18,0.004279522095019583,0.08471448511530862,3.038426645974048
32.92057991027832,0.1054236888885498,1,0,0,0,0.0,0,0,0,0.0,-10.0,-5.0,-1011.0,0.0,-1.0340371044857979e-17,-6.858139131566779e-06,-0.046255648634547265,-4.0,140,250,206.0,2.06,0.0,-0.08471448511530862,2.064371080883172,1.0901200600252761e-18,0.007790495033101585,0.08471448511530862,3.0462171410071495
33.02589201927185,0.10531210899353027,1,0,0,0,0.0,0,0,0,0.0,4.0,-7.0,-996.0,0.0,-7.755278283643484e-18,-5.143604348675084e-06,-0.04675503770478064,-4.0,140,251,206.6,2.066,0.0,-0.08471448511530862,2.0620683255538457,8.167247118822209e-19,0.0023027553293264447,0.08471448511530862,3.048519896336476
33.1262412071228,0.10034918785095215,1,0,0,0,0.0,0,0,0,0.0,-4.0,-2.0,-988.0,0.0,-5.816458712732613e-18,-3.8577032615063125e-06,-0.01764460766857922,-1.2920515096169538,140,253,207.79999999999998,2.078,0.0,-0.08471448511530862,2.0673786221026127,5.836769079913123e-19,0.005310296548767024,0.08471448511530862,3.053830192885243
33.22779417037964,0.10155296325683594,1,0,0,0,0.0,0,0,0,0.0,-2.0,0.0,-991.0,0.0,-4.36234403454946e-18,-2.893277446129734e-06,0.0037544850444050826,0.5437113387819181,140,252,207.2,2.072,0.0,-0.08471448511530862,2.0694559407106254,4.430089634542788e-19,0.002077318608012746,0.08471448511530862,3.0559075114932557
33.33243417739868,0.10464000701904297,1,0,0,0,0.0,0,0,0,0.0,13.0,-6.0,-1011.0,0.0,-3.2717580259120946e-18,-2.1699580845973005e-06,-0.020425572447465,-1.9876783824989843,140,251,206.6,2.066,0.0,-0.08471448511530862,2.066791165199813,3.4235678279605174e-19,0.002664775510812234,0.08471448511530862,3.058572287004068
33.436898946762085,0.10446476936340332,1,0,0,0,0.0,0,0,0,0.0,5.0,-26.0,-993.0,0.0,-2.453818519434071e-18,-1.6274685634479755e-06,-0.006356224847466722,-0.41279015952375175,140,253,207.79999999999998,2.078,0.0,-0.08471448511530862,2.0708762981822604,2.5633758569232803e-19,0.0040851329824471705,0.08471448511530862,3.062657419986515
33.54217505455017,0.10527610778808594,1,0,0,0,0.0,0,0,0,0.0,3.0,1.0,-999.0,0.0,-1.840363889575553e-18,-1.2206014225859817e-06,-0.004351699908094746,-0.3528795811434975,140,255,209.0,2.09,0.0,-0.08471448511530862,2.0782509008922045,1.93746347208257e-19,0.007374602709944167,0.08471448511530862,3.0700320226964593
33.64648723602295,0.10431218147277832,1,0,0,0,0.0,0,0,0,0.0,0.0,-28.0,-996.0,0.0,-1.3802729171816647e-18,-9.154510669394863e-07,0.0026417253508998688,0.29504888156066045,140,254,208.4,2.084,0.0,-0.08471448511530862,2.0807158790158455,1.4397927901901493e-19,0.002464978123640993,0.08471448511530862,3.0724970008201002
33.74688506126404,0.10039782524108887,1,0,0,0,0.0,0,0,0,0.0,-8.0,6.0,-980.0,0.0,-1.0352046878862487e-18,-6.865883002046146e-07,0.04042268470205535,4.0,140,256,209.6,2.096,0.0,-0.08471448511530862,2.0892645371902026,1.0393229934315954e-19,0.008548658174357016,0.08471448511530862,3.0810456589944573
33.84778022766113,0.10089516639709473,1,0,0,0,0.0,0,0,0,0.0,6.0,-15.0,-991.0,0.0,-7.764035159146865e-19,-5.14941225153461e-07,0.04439987158194079,4.0,150,255,213.0,2.13,0.0,-0.08471448511530862,2.108246561772883,7.833536192950168e-20,0.018982024582680612,0.08471448511530862,3.100027683577138
33.948785066604614,0.10100483894348145,1,0,0,0,0.0,0,0,0,0.0,-2.0,-7.0,-988.0,0.0,-5.823026369360149e-19,-3.862059188650958e-07,0.04484157515025968,4.0,150,257,214.2,2.142,0.0,-0.08471448511530862,2.1244654667093443,5.881538406008674e-20,0.016218904936461165,0.08471448511530862,3.116246588513599
34.04933309555054,0.10054802894592285,1,0,0,0,0.0,0,0,0,0.0,4.0,6.0,-970.0,0.0,-4.367269777020111e-19,-2.8965443914882185e-07,0.04470310840439988,4.0,150,254,212.4,2.124,0.0,-0.08471448511530862,2.1269761656882977,4.3912036795447217e-20,0.0025106989789533962,0.08471448511530862,3.1187572874925524
34.14959406852722,0.10026097297668457,1,0,0,0,0.0,0,0,0,0.0,-14.0,-12.0,-982.0,0.0,-3.275452332765084e-19,-2.1724082936161639e-07,0.0445745045143674,4.0,150,255,213.0,2.13,0.0,-0.08471448511530862,2.130867149328517,3.284000378217785e-20,0.0038909836402192255,0.08471448511530862,3.1226482711327717
34.25429606437683,0.10470199584960938,1,0,0,0,0.0,0,0,0,0.0,3.0,11.0,-974.0,0.0,-2.4565892495738127e-19,-1.629306220212123e-07,0.046338102153720674,4.0,150,252,211.2,2.112,0.0,-0.08471448511530862,2.1262313046647368,2.5720979741307235e-20,0.0046358446637801975,0.08471448511530862,3.127284115796552
34.361672163009644,0.1073760986328125,1,0,0,0,0.0,0,0,0,0.0,-17.0,10.0,-981.0,0.0,-1.8424419371803597e-19,-1.2219796651590922e-07,0.04758413969032721,4.0,150,252,211.2,2.112,0.0,-0.08471448511530862,2.1236044223648896,1.9783422717190844e-20,0.0026268822998471997,0.08471448511530862,3.129910998096399
34.478474140167236,0.11680197715759277,1,0,0,0,0.0,0,0,0,0.0,-5.0,-12.0,-1011.0,0.0,-1.3818314528852697e-19,-9.164847488693192e-08,0.05147912234844243,4.0,150,251,210.6,2.106,0.0,-0.08471448511530862,2.120170371382515,1.614006457955485e-20,0.0034340509823747034,0.08471448511530862,3.1333450490787738
34.582319021224976,0.10384488105773926,1,0,0,0,0.0,0,0,0,0.0,2.0,0.0,-981.0,0.0,-1.0363735896639523e-19,-6.873635616519894e-08,0.046685802795219396,4.0,150,250,210.0,2.1,0.0,-0.08471448511530862,2.1150110718125217,1.076220921500354e-20,0.00515929956999317,0.08471448511530862,3.138504348648767
34.68264317512512,0.10032415390014648,1,0,0,0,0.0,0,0,0,0.0,2.0,-5.0,-971.0,0.0,-7.772801922479642e-20,-5.15522671238992e-08,0.04479819544254012,4.0,140,249,205.4,2.0540000000000003,0.0,-0.08471448511530862,2.0933032477199287,7.79799776306202e-21,0.021707824092592976,0.08471448511530862,3.16021217274136
34.782865047454834,0.10022187232971191,1,0,0,0,0.0,0,0,-1,0.0,-5.0,10.0,-978.0,0.0,-5.829601441859731e-20,-0.002500038664200343,0.042318533678358465,4.0,140,250,206.0,2.06,0.0,-0.08471448511530862,2.082526694239653,5.8425357143917045e-21,0.01077655348027573,0.08471448511530862,3.1709887262216356
34.883140087127686,0.10027503967285156,1,0,0,0,0.0,0,0,-1,0.0,5.0,0.0,-982.0,0.0,-4.3722010813947983e-20,-0.004375028998150257,0.04040434313864124,4.0,140,246,203.6,2.036,0.0,-0.08471448511530862,2.066346944810501,4.384226368945479e-21,0.01617974942915179,0.08471448511530862,3.1871684756507874
34.98416304588318,0.10102295875549316,1,0,0,0,0.0,0,0,-1,0.0,3.0,0.0,-992.0,0.0,-3.279150811046099e-20,-0.005781271748612693,0.03924647324230997,4.0,140,248,204.79999999999998,2.048,0.0,-0.08471448511530862,2.0613870437948947,3.31269517137352e-21,0.004959901015606505,0.08471448511530862,3.192128376666394
35.08485794067383,0.10069489479064941,1,0,0,0,0.0,0,0,-1,0.0,-15.0,-10.0,-992.0,0.0,-2.4593631082845742e-20,-0.00683595381145952,0.0380502468101772,4.0,140,247,204.2,2.042,0.0,-0.08471448511530862,2.0559311056365224,2.4764530944071974e-21,0.005455938158372309,0.08471448511530862,3.1975843148247662
35.1852502822876,0.10039234161376953,1,0,0,0,0.0,0,0,-1,0.0,-6.0,-3.0,-992.0,0.0,-1.8445223312134304e-20,-0.0076269653585946395,0.03709769250379036,4.0,140,246,203.6,2.036,0.0,-0.08471448511530862,2.050193257913267,1.8517591598940525e-21,0.005737847723255474,0.08471448511530862,3.2033221625480217
35.290776014328,0.10552573204040527,1,0,0,0,0.0,0,0,-1,0.0,-4.0,-20.0,-1021.0,0.0,-1.3833917484100728e-20,-0.00822022401894598,0.03852186044948976,4.0,140,244,202.4,2.024,0.0,-0.08471448511530862,2.042154983262055,1.4598342694962909e-21,0.008038274651211985,0.08471448511530862,3.2113604371992337
35.392837047576904,0.10206103324890137,1,0,0,0,0.0,0,0,-1,0.0,-5.0,15.0,-998.0,0.0,-1.0375438113075546e-20,-0.008665168014209485,0.03687794813172099,4.0,140,243,201.79999999999998,2.018,0.0,-0.08471448511530862,2.034751270851486,1.0589279342305218e-21,0.007403712410568808,0.08471448511530862,3.2187641496098025
35.498071908950806,0.10523486137390137,1,0,0,0,0.0,0,0,-1,0.0,-2.0,0.0,-1011.0,0.0,-7.78157858480666e-21,-0.008998876010657113,0.004292379706056901,0.8270617919619099,130,239,195.4,1.954,0.0,-0.08471448511530862,2.0027217873008905,8.188933436422484e-22,0.03202948355059565,0.08471448511530862,3.250793633160398
35.603437185287476,0.10536527633666992,1,0,0,0,0.0,0,0,-1,0.0,-13.0,-1.0,-992.0,0.0,-5.836183938604994e-21,-0.009249157007992835,0.01358899737125905,2.0390019800451,130,237,194.2,1.942,0.0,-0.08471448511530862,1.9792921574584308,6.149311334427498e-22,0.023429629842459665,0.08471448511530862,3.274223263002858
